full_name,Buse Readability trend,Buse Readability pvalue,framework,Scalabrino Readability trend,Scalabrino Readability pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,Executable Line of Code trend,Executable Line of Code pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
spring-cloud-samples/hystrix-dashboard,increasing,1.3231700203952812e-05,spring-cloud-samples,increasing,2.2738424654278333e-07,no trend,0.8411394065649107,decreasing,1.3591086034381306e-09,no trend,0.8411394065649107,no trend,0.8411394065649107,no trend,0.8411394065649107,no trend,0.8411394065649107,no trend,0.8411394065649107,no trend,0.714737155962109,no trend,0.714737155962109,decreasing,4.805915665428984e-10,decreasing,4.805915665428984e-10,decreasing,4.805915665428984e-10,decreasing,4.805915665428984e-10,decreasing,8.074413475611664e-06,decreasing,1.3591086034381306e-09,decreasing,8.074413475611664e-06,decreasing,2.4327301493931586e-05,no trend,0.08036833044047009,decreasing,0.00046394901160784485,decreasing,1.3591086034381306e-09,decreasing,2.4327301493931586e-05,decreasing,4.805915665428984e-10,decreasing,4.805915665428984e-10,decreasing,4.805915665428984e-10,no trend,0.8411394065649107,decreasing,4.805915665428984e-10,no trend,1.0,decreasing,1.3591086034381306e-09,increasing,1.3231700203952812e-05,decreasing,7.433762494457596e-10,decreasing,2.4327301493931586e-05,increasing,1.3231700203952812e-05,increasing,0.0
spring-cloud-samples/turbine,decreasing,5.6640914181116386e-11,spring-cloud-samples,decreasing,2.0826607105561834e-10,increasing,6.492090474097267e-07,no trend,0.5304560467657642,increasing,0.016145211133535398,increasing,0.016145211133535398,increasing,0.016145211133535398,increasing,0.016145211133535398,decreasing,0.016145211133535398,increasing,0.016145211133535398,decreasing,0.016145211133535398,no trend,0.19268725984788548,no trend,0.17139225804173552,no trend,0.17139225804173552,no trend,0.17139225804173552,no trend,0.31729879950762796,decreasing,0.016145211133535398,decreasing,0.016145211133535398,decreasing,0.016145211133535398,decreasing,0.016145211133535398,decreasing,0.016145211133535398,decreasing,0.016145211133535398,decreasing,0.016145211133535398,no trend,0.17139225804173552,no trend,0.17139225804173552,no trend,0.17139225804173552,increasing,0.028877994151540243,decreasing,0.016145211133535398,no trend,1.0,decreasing,0.016145211133535398,decreasing,0.016145211133535398,increasing,0.0248038402347468,decreasing,0.016145211133535398,decreasing,0.016145211133535398,increasing,0.0
spring-cloud-samples/locks,decreasing,0.003158470355863363,spring-cloud-samples,increasing,0.003158470355863363,decreasing,4.380347166876852e-05,decreasing,0.003158470355863363,decreasing,0.003413896723740484,decreasing,0.003413896723740484,decreasing,0.003413896723740484,decreasing,0.003158470355863363,decreasing,0.003413896723740484,decreasing,0.003413896723740484,no trend,0.34118307445166973,increasing,0.003158470355863363,increasing,4.0642510750199534e-05,increasing,0.003158470355863363,increasing,0.003158470355863363,no trend,0.31729879950762796,increasing,0.003158470355863363,no trend,0.3535459364225879,decreasing,0.003158470355863363,increasing,4.0642510750199534e-05,no trend,0.3535459364225879,increasing,0.003158470355863363,increasing,0.003158470355863363,increasing,0.003158470355863363,increasing,0.003158470355863363,increasing,0.003158470355863363,decreasing,0.003413896723740484,increasing,0.003158470355863363,decreasing,0.003158470355863363,decreasing,0.003158470355863363,increasing,0.003158470355863363,increasing,0.003158470355863363,decreasing,0.003158470355863363,increasing,0.003158470355863363,increasing,0.0
spring-cloud-samples/processor,no trend,0.09084991889844818,spring-cloud-samples,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,1.0,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,no trend,0.09084991889844818,increasing,0.0
spring-cloud-samples/aws-refapp,decreasing,6.156312082339355e-08,spring-cloud-samples,decreasing,3.1665781108358715e-12,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,3.0877522760874854e-12,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,3.0877522760874854e-12,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,no trend,1.0,decreasing,0.016858267867990495,decreasing,0.016858267867990495,decreasing,0.016858267867990495,increasing,1.2881647282192432e-07,decreasing,0.016858267867990495,decreasing,0.016858267867990495,no trend,1.0,decreasing,3.0877522760874854e-12,decreasing,0.016858267867990495,increasing,1.2881647282192432e-07,decreasing,0.016858267867990495,decreasing,0.016858267867990495,increasing,0.0
spring-cloud-samples/authserver,decreasing,0.0006490444251845418,spring-cloud-samples,decreasing,0.000674636982181287,increasing,0.0007593175490010484,increasing,0.0006490444251845418,no trend,0.08717314779038432,no trend,0.08717314779038432,no trend,0.08717314779038432,no trend,0.08717314779038432,increasing,0.0007283241078044345,no trend,0.08717314779038432,no trend,1.0,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0007283241078044345,increasing,0.0006490444251845418,no trend,1.0,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0007283241078044345,increasing,0.0032972996614504257,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0007283241078044345,increasing,0.0006490444251845418,no trend,1.0,increasing,0.0032972996614504257,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.0006490444251845418,increasing,0.000674636982181287,increasing,0.0
spring-cloud-samples/sso,decreasing,0.0062379152609695065,spring-cloud-samples,no trend,0.06402027984893488,increasing,2.436417023687909e-08,increasing,2.7547069292310766e-08,no trend,0.179859267856308,no trend,0.179859267856308,no trend,0.179859267856308,no trend,0.18633064637847152,no trend,1.0,no trend,0.179859267856308,no trend,1.0,no trend,0.44740860444297526,no trend,0.19544297655137477,no trend,0.18153385436009084,increasing,2.1936219285478842e-08,no trend,0.45121347421516855,no trend,0.45121347421516855,no trend,1.0,no trend,0.45121347421516855,no trend,0.7988067372642595,increasing,3.240760815059751e-05,increasing,3.240760815059751e-05,no trend,0.45121347421516855,no trend,0.43952223087733455,no trend,0.42404250494846263,no trend,0.43952223087733455,no trend,0.20698247023381988,no trend,0.45532141545201643,no trend,1.0,increasing,3.769880884707533e-05,increasing,4.183121622780561e-05,no trend,0.18153385436009084,no trend,0.45121347421516855,increasing,4.183121622780561e-05,increasing,0.0
spring-cloud-samples/zuul-server,decreasing,7.432054971445723e-12,spring-cloud-samples,increasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,no trend,1.0,decreasing,2.934763543294139e-12,no trend,1.0,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,increasing,2.934763543294139e-12,no trend,1.0,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,no trend,1.0,no trend,1.0,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,decreasing,2.934763543294139e-12,increasing,2.934763543294139e-12,no trend,1.0,increasing,2.934763543294139e-12,no trend,1.0,increasing,2.934763543294139e-12,increasing,2.934763543294139e-12,no trend,1.0,increasing,3.857996477840686e-08
spring-cloud-samples/feign-eureka,decreasing,0.0,spring-cloud-samples,decreasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,decreasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,decreasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,decreasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,decreasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,no trend,1.0,no trend,1.0,decreasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,increasing,1.4839240947139842e-12,decreasing,1.4839240947139842e-12,increasing,3.9968028886505635e-15
spring-cloud-samples/svn-config-server,increasing,4.004080282893341e-07,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,4.986455692801428e-12
spring-cloud-samples/brewery,decreasing,2.7142565084403714e-08,spring-cloud-samples,increasing,1.130568964002876e-06,decreasing,4.997779967652605e-12,increasing,4.9271667969863486e-05,increasing,6.986516809526222e-08,increasing,3.7153045973070675e-08,increasing,4.415627397058586e-08,increasing,3.263785353091464e-08,increasing,1.3368971285565578e-07,increasing,1.5788576756659012e-05,increasing,0.017368122759543025,increasing,1.687538997430238e-14,increasing,6.306066779870889e-14,increasing,8.812328644580703e-11,increasing,5.995204332975845e-15,increasing,2.9976021664879227e-13,increasing,1.0007043318216446e-05,increasing,2.220446049250313e-16,increasing,0.0,increasing,3.1863400806741993e-13,no trend,0.30499823364532075,increasing,0.009068089340333652,increasing,2.6645352591003757e-15,increasing,6.128431095930864e-14,increasing,5.259320357464681e-05,increasing,2.4424906541753444e-15,no trend,0.05521538040128893,increasing,2.220446049250313e-16,no trend,1.0,increasing,0.00021764548580138765,increasing,9.097611552988383e-11,no trend,0.53421116631392,increasing,0.0,decreasing,5.2411927242701495e-08,increasing,1.887006773060307e-09
spring-cloud-samples/github-eureka,no trend,0.09421363884025169,spring-cloud-samples,no trend,0.09421363884025169,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.305648922311775e-10
spring-cloud-samples/spring-cloud-contract-samples,increasing,1.9252655580892508e-07,spring-cloud-samples,decreasing,2.1438406605511773e-11,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,4.884981308350689e-14,decreasing,0.000510064676121802,increasing,2.220446049250313e-16,increasing,0.0,increasing,0.0,increasing,0.0,increasing,0.0030218341482479705,increasing,1.390221271435621e-12,increasing,1.2656542480726785e-14,increasing,0.0,no trend,0.8720752362119124,increasing,0.0,no trend,0.8614957515318811,increasing,0.0,increasing,0.0,increasing,5.706546346573305e-14,increasing,0.0,decreasing,0.0,increasing,0.0,increasing,0.04001752709894757,decreasing,6.993954637657396e-08,decreasing,0.0,increasing,7.993605777301127e-15,increasing,0.0,decreasing,7.001732527101012e-12,increasing,0.0
spring-cloud-samples/stub-runner-boot,no trend,1.0,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.5421197985254764e-07
spring-cloud-samples/sample-zuul-filters,no trend,0.09551696030594403,spring-cloud-samples,decreasing,3.6388294089029216e-07,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,1.0,no trend,0.09551696030594403,no trend,0.09551696030594403,no trend,1.0,increasing,2.888807527856585e-06
spring-cloud-samples/spring-cloud-config-vault,no trend,1.0,spring-cloud-samples,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,7.374952579741745e-07
spring-cloud-samples/spring-cloud-circuitbreaker-demo,no trend,0.10577479498631548,spring-cloud-samples,no trend,0.23020827428393487,decreasing,0.00034226124507275024,decreasing,0.021515976213493992,decreasing,0.0002096442658594544,decreasing,0.0002096442658594544,decreasing,0.0002096442658594544,decreasing,0.0002096442658594544,no trend,1.0,decreasing,0.0002096442658594544,no trend,1.0,decreasing,0.021515976213493992,decreasing,0.021515976213493992,increasing,0.00011412473039906779,increasing,0.00015376898831331864,increasing,0.0002096442658594544,decreasing,0.0002096442658594544,no trend,1.0,decreasing,0.0002096442658594544,decreasing,1.4107041367505957e-05,decreasing,0.00034226124507275024,decreasing,0.00015240522838877446,decreasing,1.4107041367505957e-05,decreasing,0.021515976213493992,increasing,1.4107041367505957e-05,increasing,4.068291191017259e-05,increasing,0.0002096442658594544,decreasing,0.0002096442658594544,no trend,1.0,decreasing,0.0002096442658594544,decreasing,0.0002096442658594544,increasing,1.4107041367505957e-05,decreasing,0.0002096442658594544,increasing,0.0002096442658594544,increasing,3.3918213908634698e-06
SAP-samples/cloud-commerce-sample-setup,no trend,0.7727046455311284,SAP-samples,decreasing,5.4836885553744e-05,no trend,0.7411105838249477,no trend,0.7727046455311284,no trend,0.7411105838249477,no trend,0.7411105838249477,no trend,0.7411105838249477,increasing,0.00498106880524074,no trend,0.34549928953811726,no trend,0.7411105838249477,no trend,0.12307792913389881,decreasing,0.00498106880524074,no trend,0.5173521928446938,no trend,0.5173521928446938,no trend,0.5173521928446938,decreasing,3.0791392531481776e-05,no trend,0.09068967771456005,no trend,0.4441838540263392,no trend,0.09068967771456005,decreasing,0.005699244136387671,no trend,0.4441838540263392,no trend,0.4792456607357012,decreasing,0.005699244136387671,no trend,0.5173521928446938,no trend,0.4792456607357012,no trend,0.07601416307680742,no trend,0.4792456607357012,no trend,0.4441838540263392,no trend,0.12307792913389881,decreasing,0.005699244136387671,no trend,0.4792456607357012,no trend,0.4441838540263392,no trend,0.09068967771456005,no trend,0.4441838540263392,increasing,0.0004122948020617301
