full_name,Buse Readability trend,Buse Readability pvalue,framework,Java trend,Java pvalue,Classes trend,Classes pvalue,Packages trend,Packages pvalue,LOC trend,LOC pvalue,PL trend,PL pvalue,RFC trend,RFC pvalue,CLOC trend,CLOC pvalue,CBO trend,CBO pvalue,NOC trend,NOC pvalue,LCOM trend,LCOM pvalue,WMC trend,WMC pvalue,DIT trend,DIT pvalue,Class Variables trend,Class Variables pvalue,Class Methods trend,Class Methods pvalue,NIM trend,NIM pvalue,NIV trend,NIV pvalue,Local Methods trend,Local Methods pvalue,Methods trend,Methods pvalue,Default Methods trend,Default Methods pvalue,Private Methods trend,Private Methods pvalue,Protected Methods trend,Protected Methods pvalue,Public Methods trend,Public Methods pvalue,BLOC trend,BLOC pvalue,Declarative Line of Code trend,Declarative Line of Code pvalue,Executable Line of Code trend,Executable Line of Code pvalue,Statements trend,Statements pvalue,Declarative Statements trend,Declarative Statements pvalue,Executable Statements trend,Executable Statements pvalue,Comment to Code Ratio trend,Comment to Code Ratio pvalue,questions trend,questions pvalue
googlearchive/android-ScreenCapture,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.9416529301610359,no trend,0.9416529301610359,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,0.9416529301610359,no trend,1.0,no trend,0.9416529301610359,increasing,0.0
googlearchive/android-nearby,,,googlearchive,increasing,3.3306690738754696e-15,increasing,2.220446049250313e-15,increasing,8.881784197001252e-16,increasing,5.076995712727239e-09,increasing,3.8989442459946844e-05,increasing,1.083143095659267e-06,decreasing,0.0,increasing,1.3811174426336947e-13,increasing,3.7974998035039675e-08,increasing,0.0004548897706015964,increasing,2.699134249439794e-10,no trend,0.15311525221956757,decreasing,1.830313678397033e-12,increasing,2.3175994456892113e-10,increasing,1.0546240414299746e-07,increasing,6.568854349353614e-10,increasing,1.0893138902012822e-07,increasing,1.083143095659267e-06,decreasing,5.297561123107641e-07,increasing,8.881784197001252e-16,increasing,0.0,decreasing,0.0,increasing,9.217760332802527e-09,increasing,1.791370318748875e-08,increasing,1.6088165052163816e-05,increasing,4.034550471487819e-13,increasing,1.0243361714401544e-11,increasing,2.2580114763304238e-05,decreasing,5.995204332975845e-15,increasing,0.0
googlearchive/android-ads,,,googlearchive,no trend,0.5714742492567948,increasing,0.022324253006618555,increasing,0.023670432218831916,increasing,6.71240388605554e-07,no trend,0.973393581718794,increasing,0.0020128772283267704,decreasing,2.2945645383742885e-11,decreasing,0.0,decreasing,6.297407040278813e-11,decreasing,0.006835609836754575,increasing,0.004034538824883915,increasing,1.0518513315904698e-06,decreasing,1.625625737355918e-06,decreasing,6.297407040278813e-11,increasing,0.0006211688630786139,decreasing,0.005843345484523255,increasing,0.0006211688630786139,increasing,0.0020128772283267704,increasing,0.0,increasing,9.939790979185403e-07,increasing,1.1501138394320876e-05,decreasing,0.00026761980235923133,increasing,2.1974972124194636e-06,decreasing,5.1958437552457326e-14,increasing,1.0522671622936741e-10,increasing,9.57181001126628e-11,decreasing,0.010224778238514087,increasing,4.376232709546457e-10,decreasing,5.406031178267767e-11,increasing,0.0
googlearchive/android-DeviceOwner,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.01664571454746433
googlearchive/android-NfcProvisioning,,,googlearchive,increasing,7.314815420045306e-12,increasing,7.314815420045306e-12,no trend,1.0,increasing,0.0015614308720959258,increasing,0.0019493483490691244,decreasing,1.1516813502865375e-08,decreasing,2.745714766660967e-11,increasing,5.089422216997264e-10,decreasing,7.314815420045306e-12,decreasing,1.1516813502865375e-08,increasing,1.2878587085651816e-14,decreasing,7.314815420045306e-12,decreasing,7.314815420045306e-12,decreasing,7.314815420045306e-12,decreasing,1.1516813502865375e-08,decreasing,3.781708279859686e-11,decreasing,1.1516813502865375e-08,decreasing,1.1516813502865375e-08,no trend,1.0,increasing,2.5091040356528538e-14,decreasing,7.314815420045306e-12,decreasing,7.314815420045306e-12,decreasing,1.1516813502865375e-08,decreasing,1.1516813502865375e-08,increasing,2.7755575615628914e-14,increasing,0.0019493483490691244,decreasing,1.1516813502865375e-08,increasing,0.0019493483490691244,increasing,4.743051507105633e-09,increasing,0.0
googlearchive/android-BluetoothAdvertisements,,,googlearchive,increasing,0.0038275229240707365,increasing,0.0038275229240707365,no trend,1.0,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,no trend,1.0,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,decreasing,0.0038275229240707365,increasing,6.250333584034706e-12,increasing,0.0038275229240707365,increasing,6.250333584034706e-12,increasing,0.0038275229240707365,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,decreasing,0.0038275229240707365,increasing,6.250333584034706e-12,decreasing,0.0038275229240707365,decreasing,0.0038275229240707365,increasing,1.5471511939590954e-05,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,increasing,6.250333584034706e-12,decreasing,1.5471511939590954e-05,increasing,0.0
googlearchive/friendlyping,,,googlearchive,increasing,5.447587332341186e-07,increasing,5.447587332341186e-07,increasing,2.4287059514627174e-06,decreasing,0.0003251161655988266,decreasing,6.161612985122744e-05,decreasing,5.713500334558752e-05,decreasing,0.002775689373599066,decreasing,8.947189885222251e-05,decreasing,0.04611230742330075,decreasing,1.232388959770958e-07,decreasing,0.011929228079646581,decreasing,5.447587332341186e-07,increasing,1.232388959770958e-07,increasing,7.871674163784093e-05,decreasing,0.034089488498761034,decreasing,2.4175638801970933e-07,decreasing,0.034089488498761034,decreasing,5.713500334558752e-05,no trend,1.0,no trend,0.05909002678049746,increasing,8.30903394359872e-05,decreasing,8.506963885879237e-05,decreasing,5.713500334558752e-05,no trend,0.05673722216502086,decreasing,8.30903394359872e-05,decreasing,0.0037018338249459326,no trend,0.05673722216502086,decreasing,0.0037018338249459326,decreasing,0.00912458713258868,increasing,1.0612237755225351e-09
googlearchive/android-credentials,,,googlearchive,increasing,1.780797731498751e-13,increasing,1.155742168634788e-12,increasing,1.780797731498751e-13,decreasing,1.7417500774996597e-09,decreasing,4.77759587447224e-09,decreasing,2.4424906541753444e-15,decreasing,0.001283362312734182,no trend,0.2328766428450013,increasing,1.3056222769591841e-11,increasing,3.6617580036812925e-05,decreasing,2.886579864025407e-15,decreasing,1.3056222769591841e-11,decreasing,6.389448724175573e-05,decreasing,0.013389550620596546,decreasing,0.0,increasing,9.14200012369637e-05,decreasing,2.4424906541753444e-15,decreasing,2.4424906541753444e-15,increasing,1.3056222769591841e-11,decreasing,4.170805412151424e-08,increasing,6.453726442146035e-12,decreasing,4.440892098500626e-16,decreasing,1.5864250313413208e-07,decreasing,5.904146060942139e-10,decreasing,0.0010498302273871385,decreasing,0.0032569687429409022,decreasing,0.0012701622570052695,decreasing,0.0010498302273871385,decreasing,0.00019635543273310851,increasing,0.0
googlearchive/android-FingerprintDialog,,,googlearchive,decreasing,2.082019046056871e-08,decreasing,2.082019046056871e-08,no trend,1.0,increasing,3.552713678800501e-15,increasing,3.552713678800501e-15,decreasing,6.278111364110828e-10,increasing,1.0100895675435595e-09,increasing,1.1459584047024407e-05,no trend,1.0,decreasing,6.278111364110828e-10,increasing,1.3756481509474838e-08,decreasing,6.299407188059547e-05,increasing,1.325078893277265e-07,no trend,1.0,decreasing,6.278111364110828e-10,increasing,8.442109233897099e-10,decreasing,6.278111364110828e-10,decreasing,6.278111364110828e-10,increasing,5.511035627847605e-09,increasing,5.0231371798936664e-05,increasing,1.8762538189776024e-09,decreasing,7.387324973961995e-09,increasing,7.387324973961995e-09,increasing,7.387324973961995e-09,increasing,3.774758283725532e-15,increasing,1.9984014443252818e-15,increasing,1.9984014443252818e-15,increasing,3.552713678800501e-15,decreasing,1.1219691353758776e-07,increasing,0.0
googlearchive/android-RuntimePermissions,,,googlearchive,decreasing,1.4779288903810084e-12,decreasing,7.293055048762653e-11,decreasing,7.293055048762653e-11,increasing,2.7766766574899293e-07,decreasing,5.693445714882728e-12,decreasing,5.187184015653656e-12,decreasing,5.693445714882728e-12,increasing,7.293055048762653e-11,decreasing,5.187184015653656e-12,decreasing,5.187184015653656e-12,decreasing,5.693445714882728e-12,increasing,5.187184015653656e-12,decreasing,5.187184015653656e-12,decreasing,5.187184015653656e-12,decreasing,5.187184015653656e-12,increasing,2.9686192726252614e-07,decreasing,5.187184015653656e-12,decreasing,5.187184015653656e-12,no trend,1.0,increasing,5.573319583618286e-14,decreasing,1.0036416142611415e-13,decreasing,5.187184015653656e-12,decreasing,5.693445714882728e-12,decreasing,5.187184015653656e-12,increasing,9.043876758596525e-13,decreasing,5.693445714882728e-12,decreasing,5.187184015653656e-12,decreasing,2.505196494695383e-09,decreasing,4.75042227776612e-12,increasing,0.0
googlearchive/android-ActiveNotifications,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,increasing,6.009577844245939e-07,increasing,7.979839011795775e-12,increasing,7.979839011795775e-12,increasing,6.009577844245939e-07,increasing,6.009577844245939e-07,no trend,1.0,increasing,7.979839011795775e-12,increasing,7.979839011795775e-12,no trend,1.0,increasing,6.009577844245939e-07,no trend,1.0,increasing,7.979839011795775e-12,decreasing,6.009577844245939e-07,increasing,7.979839011795775e-12,increasing,7.979839011795775e-12,no trend,1.0,increasing,3.0592528510453576e-10,increasing,6.009577844245939e-07,increasing,6.009577844245939e-07,increasing,7.979839011795775e-12,no trend,0.3376970102972696,no trend,0.3376970102972696,increasing,6.009577844245939e-07,increasing,6.009577844245939e-07,increasing,7.979839011795775e-12,increasing,6.009577844245939e-07,increasing,5.1307846860026984e-12
googlearchive/android-Camera2Raw,,,googlearchive,no trend,1.0,increasing,0.0009110273058281493,no trend,1.0,increasing,5.237787584544407e-06,increasing,5.237787584544407e-06,decreasing,0.0009110273058281493,no trend,0.15714420465981083,increasing,5.237787584544407e-06,no trend,1.0,decreasing,0.0010596832230123088,increasing,0.012720324661407378,increasing,0.0009110273058281493,increasing,3.8149625495753625e-05,decreasing,0.0010596832230123088,decreasing,0.0007906810783613327,decreasing,0.0009110273058281493,decreasing,0.0010596832230123088,decreasing,0.0009110273058281493,no trend,1.0,increasing,0.0009110273058281493,decreasing,0.0009110273058281493,decreasing,0.0009110273058281493,increasing,4.7558520115842384e-05,increasing,4.7558520115842384e-05,increasing,0.013587153244630779,increasing,0.011927848638766392,no trend,0.15714420465981083,increasing,0.012720324661407378,decreasing,1.5987211554602254e-14,increasing,0.0
googlearchive/android-DirectShare,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,7.93738053062043e-09
googlearchive/android-AsymmetricFingerprintDialog,,,googlearchive,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,increasing,5.731310916967658e-07,no trend,0.094022875902539,increasing,5.731310916967658e-07,no trend,0.094022875902539,no trend,1.0,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,1.0,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,1.0,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,no trend,0.094022875902539,increasing,5.731310916967658e-07,increasing,2.8179680811035723e-12
googlearchive/android-WearCompanionLibrary,,,googlearchive,no trend,1.0,increasing,5.476767928058734e-10,no trend,1.0,increasing,4.693838651093074e-10,increasing,4.693838651093074e-10,increasing,1.1544231348636913e-07,decreasing,6.476668090726889e-10,decreasing,5.476767928058734e-10,decreasing,5.476767928058734e-10,decreasing,5.476767928058734e-10,increasing,1.1544231348636913e-07,increasing,5.476767928058734e-10,decreasing,5.476767928058734e-10,decreasing,5.476767928058734e-10,increasing,1.1544231348636913e-07,decreasing,5.476767928058734e-10,increasing,1.1544231348636913e-07,increasing,1.1544231348636913e-07,increasing,1.1544231348636913e-07,decreasing,5.476767928058734e-10,decreasing,5.476767928058734e-10,increasing,3.730890196784742e-08,increasing,4.693838651093074e-10,decreasing,6.476668090726889e-10,increasing,4.693838651093074e-10,increasing,3.730890196784742e-08,increasing,4.693838651093074e-10,increasing,3.730890196784742e-08,decreasing,4.693838651093074e-10,increasing,9.701948577856001e-09
googlearchive/android-WclDemoSample,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,9.701948577856001e-09
googlearchive/android-MultiWindowPlayground,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,8.975683640777277e-08
googlearchive/android-DirectBoot,,,googlearchive,no trend,1.0,decreasing,2.6267298987026066e-06,no trend,1.0,increasing,4.539221887256417e-09,increasing,4.539221887256417e-09,increasing,2.6267298987026066e-06,increasing,3.4085207798462136e-06,increasing,3.4085207798462136e-06,no trend,1.0,increasing,2.6267298987026066e-06,increasing,2.1864913202218617e-06,decreasing,2.6267298987026066e-06,increasing,3.4085207798462136e-06,increasing,2.6267298987026066e-06,decreasing,2.6267298987026066e-06,increasing,2.6267298987026066e-06,increasing,2.6267298987026066e-06,increasing,2.6267298987026066e-06,no trend,1.0,no trend,1.0,decreasing,2.6267298987026066e-06,increasing,2.6267298987026066e-06,increasing,2.6267298987026066e-06,increasing,3.4085207798462136e-06,increasing,4.539221887256417e-09,increasing,4.539221887256417e-09,increasing,3.4085207798462136e-06,increasing,4.539221887256417e-09,increasing,3.4085207798462136e-06,increasing,7.64936110126957e-05
googlearchive/android-ScopedDirectoryAccess,,,googlearchive,no trend,1.0,increasing,0.0010134785509985367,no trend,1.0,increasing,0.00034253042229859254,increasing,0.00034253042229859254,decreasing,0.0010134785509985367,increasing,0.0002175321402049235,increasing,0.0010134785509985367,no trend,1.0,decreasing,0.025340020219016823,no trend,0.32624473408636345,increasing,0.0010134785509985367,decreasing,0.0010134785509985367,decreasing,0.0010134785509985367,decreasing,0.0010134785509985367,increasing,0.00034253042229859254,decreasing,0.0010134785509985367,decreasing,0.0010134785509985367,no trend,1.0,decreasing,0.0010134785509985367,decreasing,0.0010134785509985367,decreasing,0.0010134785509985367,decreasing,0.0010134785509985367,increasing,0.0002175321402049235,increasing,0.0002175321402049235,increasing,0.0002175321402049235,increasing,0.0002175321402049235,increasing,0.0002175321402049235,decreasing,0.0010134785509985367,increasing,7.600356415338183e-06
googlearchive/leanback-showcase,,,googlearchive,increasing,4.411226939282642e-11,increasing,1.8744783503166218e-11,increasing,6.840461530543962e-10,no trend,0.4851314097181836,no trend,0.05464827484797796,decreasing,2.0986037352344056e-09,increasing,1.4617944533057425e-05,increasing,0.022461954772175607,decreasing,1.64968039229052e-11,decreasing,1.0069688416436406e-08,no trend,0.759682879647952,decreasing,1.4504540613025085e-07,increasing,3.7023082377629635e-09,increasing,8.668853002635757e-05,decreasing,1.590506866433472e-05,decreasing,0.00038076943817966225,decreasing,1.590506866433472e-05,decreasing,2.0986037352344056e-09,increasing,1.7635382043579284e-10,decreasing,0.0005786032250976181,no trend,0.16630053790777,decreasing,1.0069688416436406e-08,increasing,4.440892098500626e-16,no trend,0.3839558635565541,no trend,0.45619051889783724,no trend,0.8322825581165425,no trend,0.7007320652658207,no trend,0.7836825976868345,no trend,0.9187838608207302,increasing,0.0
googlearchive/android-AccelerometerPlay,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.7425174718764822e-05
googlearchive/android-Notifications,,,googlearchive,increasing,0.004281410621630011,no trend,0.9667710327566637,increasing,5.852778832693417e-07,no trend,0.07299116465266753,no trend,0.7400875493194681,increasing,5.0887712627956105e-05,increasing,6.230418803099269e-08,increasing,1.3200500692533979e-09,increasing,0.010011441688982714,decreasing,1.870897350664258e-05,decreasing,0.00616169313833681,increasing,1.844826513774933e-10,decreasing,1.5367056516168986e-09,no trend,0.08691390342767025,no trend,0.08691390342767025,decreasing,1.844826513774933e-10,no trend,0.08691390342767025,increasing,5.0887712627956105e-05,increasing,0.004924358433687548,decreasing,1.844826513774933e-10,no trend,0.9667710327566637,no trend,0.30435271400187647,decreasing,1.3358326874657322e-05,no trend,0.06419796944071021,no trend,0.07299116465266753,decreasing,0.00484153666221343,decreasing,0.004029253604251881,decreasing,1.3358326874657322e-05,increasing,2.157685141668253e-10,increasing,0.018793400274574434
googlearchive/android-CommitContentSampleApp,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.4323379149416837e-08
googlearchive/android-ConstraintLayoutExamples,,,googlearchive,increasing,3.700826312069694e-10,increasing,3.700826312069694e-10,increasing,2.6983297152227692e-08,increasing,8.750999924700409e-12,increasing,3.9771618220996174e-08,increasing,4.544364884395691e-12,decreasing,1.0333955913210957e-12,increasing,3.8702374638432957e-13,increasing,2.3553714534330084e-10,increasing,8.287706787291071e-06,increasing,4.900968519905291e-12,decreasing,0.0018236758909357942,increasing,1.365718541812555e-06,increasing,2.1872659239363657e-10,increasing,4.544364884395691e-12,increasing,7.905869481739103e-06,increasing,4.544364884395691e-12,increasing,4.544364884395691e-12,increasing,2.0411139445286608e-10,increasing,2.9932236319307748e-05,decreasing,3.1412166201505443e-09,increasing,4.900968519905291e-12,increasing,4.1655567883935873e-13,increasing,4.235278794340047e-12,increasing,8.287706787291071e-06,increasing,9.380496379662873e-12,increasing,4.900968519905291e-12,increasing,8.287706787291071e-06,decreasing,2.3159252293680765e-13,increasing,1.2878587085651816e-14
googlearchive/android-PictureInPicture,,,googlearchive,increasing,3.64904298342239e-05,increasing,3.64904298342239e-05,no trend,1.0,no trend,0.6464243548253681,decreasing,0.011391879118080928,increasing,1.5507142910875515e-05,decreasing,0.006576614551765614,increasing,9.67639556037625e-07,increasing,3.64904298342239e-05,decreasing,0.006576614551765614,decreasing,0.011391879118080928,decreasing,3.64904298342239e-05,decreasing,3.64904298342239e-05,increasing,3.64904298342239e-05,decreasing,0.006576614551765614,decreasing,0.006576614551765614,no trend,0.12644276893754092,increasing,1.5507142910875515e-05,decreasing,3.64904298342239e-05,increasing,3.64904298342239e-05,increasing,3.64904298342239e-05,decreasing,0.006576614551765614,decreasing,0.006576614551765614,increasing,9.67639556037625e-07,decreasing,0.011391879118080928,decreasing,0.011391879118080928,decreasing,0.006576614551765614,decreasing,0.011391879118080928,decreasing,0.003906780122058029,increasing,4.4210701766189686e-10
googlearchive/android-AutofillFramework,,,googlearchive,increasing,2.220446049250313e-15,increasing,2.6645352591003757e-15,increasing,4.440892098500626e-15,increasing,1.7769097304665138e-10,increasing,9.256899691223452e-10,decreasing,1.2111300851103124e-09,increasing,9.746194962190202e-09,decreasing,1.79335031935679e-07,no trend,0.07249285751850265,decreasing,2.647964403301728e-08,decreasing,6.650230810478774e-09,decreasing,1.849853603630436e-12,increasing,1.806387928127151e-09,decreasing,6.164668775454629e-10,decreasing,1.1060569571341716e-08,decreasing,2.994293413216553e-08,decreasing,1.581733188871226e-09,decreasing,1.2111300851103124e-09,decreasing,3.865796571744795e-13,decreasing,4.088758220888167e-10,decreasing,1.263840636589464e-07,decreasing,1.2546562011550577e-08,decreasing,2.647964403301728e-08,increasing,1.322875142761859e-11,increasing,4.088758220888167e-10,increasing,9.256899691223452e-10,increasing,1.164275342802057e-10,decreasing,1.2111300851103124e-09,decreasing,4.519400853553179e-09,increasing,3.2610961042678355e-08
googlearchive/android-NotificationChannels,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,5.390722535025816e-09
googlearchive/android-instant-apps,,,googlearchive,decreasing,0.008090316987759083,no trend,0.3310599663342846,decreasing,0.0005470080386926757,increasing,0.0010418109303977907,increasing,0.0010471990420310995,increasing,0.0015972781371151878,no trend,0.44580678632932624,increasing,0.0010310902641044173,no trend,0.3310599663342846,no trend,0.9264074261584254,increasing,0.001558693619590601,no trend,0.5398039212847043,no trend,0.3764525455439818,increasing,0.015954812006673702,increasing,0.0009888534289486106,increasing,0.0009597183589884484,increasing,0.0010471990420310995,increasing,0.0015972781371151878,increasing,0.0044814358282216915,increasing,0.0012295253314911214,no trend,0.21469253769695884,increasing,0.0021322727660828544,increasing,0.0008836523733564139,increasing,0.0013286854258760528,increasing,0.0015662327055185887,increasing,0.001130360337938674,increasing,0.0023031568341573827,increasing,0.001973087146654784,decreasing,1.134988581341645e-05,increasing,2.5068835896036035e-13
googlearchive/android-EmojiCompat,,,googlearchive,decreasing,7.237175791985351e-08,decreasing,7.237175791985351e-08,no trend,1.0,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,7.237175791985351e-08,increasing,2.0588735161197746e-09,no trend,1.0,increasing,7.237175791985351e-08,increasing,2.0588735161197746e-09,decreasing,7.237175791985351e-08,increasing,7.237175791985351e-08,no trend,1.0,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,7.237175791985351e-08,increasing,7.237175791985351e-08,increasing,7.237175791985351e-08,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,increasing,2.0588735161197746e-09,decreasing,2.0588735161197746e-09,increasing,0.0012404826159118088
googlearchive/android-DownloadableFonts,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,0.00011594715708684866
googlearchive/android-topeka,,,googlearchive,decreasing,1.043589035187864e-07,decreasing,9.003778966842901e-08,decreasing,3.653266103942343e-05,increasing,8.841793963654254e-11,increasing,6.243694450347448e-11,increasing,1.9310553156515198e-11,increasing,4.345190873777938e-12,increasing,6.112723882623072e-09,decreasing,5.10702591327572e-15,increasing,9.694267522064592e-08,increasing,5.148916182307062e-09,increasing,3.0343771939556063e-10,decreasing,1.957323192414151e-12,increasing,7.608176533224764e-09,increasing,1.593236653718577e-11,increasing,1.5047604207119036e-07,increasing,7.127522794192487e-09,increasing,1.9310553156515198e-11,decreasing,2.1563618688436037e-06,increasing,6.580673117539959e-09,increasing,3.6907669589414382e-06,increasing,2.7615687514526144e-11,increasing,1.778739378011096e-09,increasing,3.5035719725406977e-06,increasing,1.2034295782115123e-09,increasing,4.377387341492067e-11,increasing,5.100581734751586e-09,increasing,1.6734518215599792e-09,increasing,4.3118264514419025e-10,increasing,0.0
googlearchive/android-fido,,,googlearchive,decreasing,2.116918957906222e-07,decreasing,7.452060402091121e-07,no trend,1.0,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,2.713229640960435e-11,no trend,1.0,increasing,7.563851789349485e-08,increasing,7.452060402091121e-07,decreasing,2.713229640960435e-11,increasing,7.563851789349485e-08,decreasing,2.713229640960435e-11,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,no trend,1.0,increasing,2.713229640960435e-11,decreasing,0.006357565107970364,increasing,2.713229640960435e-11,increasing,0.017267368889700263,increasing,0.017267368889700263,increasing,2.713229640960435e-11,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,7.563851789349485e-08,increasing,3.5650660201724804e-10
googlearchive/android-SimpleMediaPlayer,,,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.043368030861913e-06,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.043368030861913e-06,increasing,1.043368030861913e-06,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,1.5398434483060441e-07
